50001.03515625	0.00210920957258266
49575.7659375	0.00423324048660327
48837.32515625	0.00815903555564748
48151.7465625	0.011901724511681
47491.68609375	0.0151390405937458
46804.74765625	0.0183983294107722
46185.7409375	0.0216063485148378
45583.8675	0.0248583130868656
44975.615	0.0280736564368677
44373.6740625	0.0309740572709274
43706.8271875	0.0344164522009474
43077.04515625	0.0376610925280108
42419.75109375	0.0415722391080469
41776.96125	0.0453954947531135
41095.7590625	0.0485888653691259
40531.21140625	0.0517309662731666
39905.82640625	0.0550415248012098
39325.37046875	0.0582202469272762
38702.8746875	0.0613257266083192
38123.17734375	0.0647607972943297
37501.61140625	0.0682471376904021
36921.07609375	0.0714624810404212
36343.03359375	0.074538663743465
35681.41046875	0.0783326224105153
35122.4603125	0.0819947446765438
34503.126875	0.0852027637806094
33921.54828125	0.0886451587106465
33300.29921875	0.0922486870197046
32706.392109375	0.095654460726744
32121.1990625	0.0988185343647572
31485.480234375	0.102876165834823
30910.519375	0.106303912275852
30317.66578125	0.110002655763907
29677.957421875	0.113510968894941
29083.710390625	0.117275630583992
28523.14015625	0.120908455871049
27877.607109375	0.124797629717095
27294.362578125	0.128247348891159
26713.87109375	0.131631149865164
26094.0040625	0.135762023781208
25499.1784375	0.139673170360289
24913.146015625	0.143357265359336
24291.340703125	0.147268411939372
23695.472109375	0.150989128161416
23108.022734375	0.154849005029463
22473.775	0.158965230456499
21822.64328125	0.163132725594552
21178.208203125	0.167534596557622
20471.799765625	0.172295355502704
19889.5878125	0.176352986973725
19314.272578125	0.18023483657479
18707.126484375	0.184145983154826
18123.26765625	0.188914066344872
17500.712421875	0.19268605227795
16876.728671875	0.197080598996993
16292.3943359375	0.201314012336043
15674.462265625	0.20605279854809
15124.642578125	0.210161699730145
14521.8371875	0.214204682711203
13873.480234375	0.219331653883261
13165.7577734375	0.224685676635354
12504.0176171875	0.229402490114366
11870.7867578125	0.23455875826444
11221.929375	0.239466002100489
10592.31171875	0.244746782407559
9998.0946875	0.249331759483639
9360.6694140625	0.254575918567711
8689.0904296875	0.26006177772178
8105.397109375	0.265664824788836
7524.60525390625	0.270520798912897
6912.91005859375	0.275830876197965
6327.0285546875	0.281316735352035
5691.7285546875	0.286714703572073
5056.4270703125	0.292903690201158
4397.067265625	0.299187892008268
3801.173203125	0.305032639144332
3188.5298046875	0.310752874123401
2599.31719726563	0.317044400176447
1990.08971679688	0.323833974856553
1388.53143066406	0.330271985799629
815.310444335938	0.336680699764706
236.511679058075	0.343946350339792
-369.336801757813	0.352317961838914
-974.957795410156	0.397779547644499
-1600.2153125	0.392044664177376
-2217.12943359375	0.386463589844328
-2801.51831054688	0.381351267161261
-3395.62682617188	0.375579762470203
-3981.76739257813	0.370906894459153
-4585.6280859375	0.366204729470087
-5183.4133984375	0.361744264551018
-5792.698828125	0.356675887334976
-6395.3649609375	0.351607510118916
-6981.4862890625	0.34736677253584
-7587.96935546875	0.341924858848794
-8170.79119140625	0.337017615012728
-8772.4910546875	0.331583025570647
-9355.7423046875	0.327012696983575
-9960.080546875	0.321717268186542
-10582.33296875	0.316128869609467
-11191.327421875	0.310335392185391
-11801.2166015625	0.304571211739315
-12389.0090625	0.298982813161267
-12991.011484375	0.293174687248183
-13615.67453125	0.287000349108106
-14189.8578125	0.280767417012031
-14798.6801171875	0.273933896864917
-15344.6015234375	0.267884070881853
-15968.7994921875	0.260618420306766
-16575.2638671875	0.253089096928664
-17191.7565625	0.244929888520569
-17800.226640625	0.237070974138471
-18353.28625	0.229497705292407
-18997.06421875	0.220869745235268
-19608.535625	0.212835048984169
-20205.54859375	0.205210510427088
-20774.0228125	0.197996129563973
-21370.730625	0.190503427407914
-21982.38671875	0.183516098124834
-22588.705390625	0.177319787251739
-23181.06296875	0.171050233932666
-23778.372109375	0.165293377731571
-24393.6984375	0.159719627642532
-24985.70390625	0.155149299055459
-25598.0259375	0.149765979324412
-26165.929765625	0.145554538719335
-26783.9175	0.140720537328292
-27399.264921875	0.13635528758822
-27991.881484375	0.132114550004188
-28564.963046875	0.128240024647133
-29195.13046875	0.124204365910084
-29754.45578125	0.120718025513057
-30409.042109375	0.11630883030596
-31002.009921875	0.112309792790955
-31597.945546875	0.108728237215886
-32150.573515625	0.104978224015826
-32779.143046875	0.101286804771799
-33379.40765625	0.0972804430127664
-34004.62328125	0.0939698844847232
-34592.275625	0.0906227047336822
-35175.5996875	0.0867481793766438
-35810.8771875	0.0832178935125922
-36364.263125	0.0800757926085515
-37006.55484375	0.0763184551644819
-37602.4559375	0.0729785996584394
-38195.97828125	0.0695362047284023
-38771.27875	0.0663281856233818
-39384.09796875	0.0631421392523338
-39979.2965625	0.059582556410283
-40572.27421875	0.0566968040652314
-41167.178125	0.0533789212922067
-41776.07578125	0.0502661173661822
-42370.94515625	0.0471386649511496
-43004.9984375	0.0435790821090988
-43579.6990625	0.0403197932930444
-44197.44671875	0.0373388257689967
-44766.833125	0.0341967248649561
-45385.8046875	0.0311718118729462
-45993.6715625	0.0281249261479016
-46588.541875	0.0247850706418592
-47208.00171875	0.0219359395188334
-47761.88734375	0.0189037022827969
-48376.88453125	0.0156956831787313
-48989.62328125	0.0125682307636988
-49556.7946875	0.00999742093267976
-49954.248125	0.00807846886565948
-50002.10015625	0.00749252930362971
-49614.53625	0.00926499647966506
-48848.8109375	0.0129490914796832
-48138.995625	0.016508674321734
-47452.03625	0.0200609329188033
-46769.733125	0.023283600512832
-46059.9634375	0.0268798045778806
-45402.68078125	0.0299852842589235
-44820.96640625	0.032856388114967
